15	q16	4.146630575874713E-4	0.00239242528389677	0.34898669746800576	0.004130828091507662	0.03198614051857555	0.5322184562204586	0.07079153613365699	5.987931274387301E-4	0.0036365972632186805	0.0035712058587830837	2.6643936648937757E-4	1.6878995658567458E-4	8.466450842929857E-5	6.110117692902378E-4	1.4175137607615036E-4
16	q17	7.339989267829256E-4	0.004234854199468051	0.009763580754655742	0.007312017143586014	0.46193963848594477	0.05037934552238196	0.0037125528507756748	0.0010599292723642401	0.08750130942461523	0.3711100314929545	4.7162679548484233E-4	2.9877666871611146E-4	1.498654321541537E-4	0.0010815576037085624	2.5091542640725677E-4
17	q18	0.0015515221119369177	0.3516572789753369	0.02063819289072359	0.01545609382681106	0.4623864667358909	0.02081511177659364	0.0935239878327696	0.0022404715363414625	0.013606857333566185	0.01336218588754272	9.969216235558467E-4	6.315521605401363E-4	3.16784566458797E-4	0.0022861893611237035	5.303833808085007E-4
18	q19	0.001086209441320423	0.006266955503925464	0.1344115347192505	0.6706165657529531	0.02380621894244945	0.07455395199799635	0.005494027049315022	0.001568537964789713	0.009526062689476226	0.06933621233198399	6.979376390652904E-4	4.421451129746446E-4	2.21778590395064E-4	0.0016005446842125568	3.713175798921919E-4
19	q20	0.001086209441320423	0.006266955503925464	0.014448650004549502	0.01082069982209772	0.20375054601450096	0.7343498179288518	0.005494027049315022	0.001568537964789713	0.009526062689476226	0.009354769974633493	6.979376390652904E-4	4.421451129746446E-4	2.21778590395064E-4	0.0016005446842125568	3.713175798921919E-4
20	q21	0.0015515221119369177	0.008951607000437426	0.02063819289072359	0.10113251182053593	0.03400437676726659	0.7919028737201174	0.007847569839044744	0.0022404715363414625	0.013606857333566185	0.01336218588754272	9.969216235558467E-4	6.315521605401363E-4	3.16784566458797E-4	0.0022861893611237035	5.303833808085007E-4
21	q22	4.564723846649095E-4	0.30511533398438473	0.03127875753866102	0.05496094255631362	0.36289970878023486	0.03133080873735425	0.002308828788641087	6.59167779240276E-4	0.004003265288365226	0.2055857387087864	2.9330370951687274E-4	1.8580858019621508E-4	9.320099621136815E-5	6.72618392892175E-4	1.560437745370249E-4
22	q23	0.0015515221119369177	0.09462802499416229	0.02063819289072359	0.01545609382681106	0.2910336307484412	0.19216794776404336	0.007847569839044744	0.0022404715363414625	0.35631252930846563	0.01336218588754272	9.969216235558467E-4	6.315521605401363E-4	3.16784566458797E-4	0.0022861893611237035	5.303833808085007E-4
23	q24	0.0026127346941862526	2.681270949472452E-4	0.033979581152049056	0.013294265805225398	0.026681151816412528	0.00832226019690653	2.350579178951743E-4	6.710874643199512E-5	4.0756560559823956E-4	4.0023697242258657E-4	2.9860750008468704E-5	1.891685438212471E-5	0.9135987677127608	6.847813044824722E-5	1.588655032526926E-5
24	q25	3.645747341249583E-4	0.002103437467675794	0.10551022700913731	0.0036318536836612986	0.12878313428264004	0.4075338696070494	0.001844012190084149	0.2823763956025808	0.06359373647856581	0.0031398298031328513	2.3425540187600754E-4	1.4840134036344605E-4	7.443764301072482E-5	5.372059296341312E-4	1.2462882646329794E-4
25	q26	0.001696907027742252	0.7594280237491139	0.02257208858754115	0.01690440247958625	0.13089544786581922	0.022765585604737015	0.008582924025458292	0.0024504142520586176	0.014881883833411616	0.014614285522661948	0.001090337866347414	6.907315669955036E-4	3.464687695833955E-4	0.0025004160519486777	5.800827969947959E-4
26	q27	4.3456442144058205E-4	0.3384656706523839	0.05377459318453961	0.052323143756760844	0.27349158754081426	0.26979741826936054	0.00219801872018547	6.275316409953337E-4	0.003811132332109583	0.003742602528656456	2.792268735514912E-4	1.7689087196575684E-4	8.872790196500267E-5	6.403367050825054E-4	1.485546001887192E-4
27	q28	4.452490769994617E-4	0.00256889329771198	0.9156433727896216	0.004435522676382266	0.05893252099389811	0.005973430371932567	0.0022520615082703716	6.429607905196015E-4	0.0039048368192898994	0.0038346220703849862	2.860922376252237E-4	1.8124009602832176E-4	9.090945900047139E-5	6.56080693310612E-4	1.5220711902457276E-4
28	q29	2.2447852314507933E-4	0.12525416158751676	0.002985990998677607	0.002236230530741795	0.31481739319667573	0.16415831184477447	0.0011354081738141908	3.2415763704369757E-4	0.3614498308032169	0.02672508177240545	1.4423738600014878E-4	9.137471854020085E-5	4.5833269849470405E-5	3.307722187564332E-4	7.673733884201787E-5
29	q30	8.356053658840797E-4	0.004821079110186172	0.011115139506526392	0.23903853197471495	0.20288524133145297	0.5187819326308425	0.004226476320385479	0.0012066537907992074	0.007328263589200673	0.0071964905570261	5.369134294639069E-4	3.4013590275178634E-4	1.7061109314889039E-4	0.0012312761016323396	2.856492959846013E-4
30	q31	4.452490769994617E-4	0.00256889329771198	0.005922658958472611	0.004435522676382266	0.2310418452322236	0.1043216156509757	0.0022520615082703716	6.429607905196015E-4	0.569406902173788	0.07759576102966734	2.860922376252237E-4	1.8124009602832176E-4	9.090945900047139E-5	6.56080693310612E-4	1.5220711902457276E-4
31	q32	8.760277978739669E-4	0.00505429894146763	0.011652834678319967	0.008726893245453933	0.9383252227006423	0.011752727461541452	0.004430932225760017	0.0012650257002977962	0.007682768536910076	0.007544620980769226	5.628866310170103E-4	3.565899861716029E-4	1.7886440935663728E-4	0.0012908391160779786	2.9946758834044357E-4
32	q33	6.544235129247351E-4	0.003775738711344962	0.00870507651038541	0.36789772521402386	0.014342859523329586	0.00877969992561297	0.03944790486024329	9.450185995673856E-4	0.5478069422349143	0.005636096683122596	4.2049607026456193E-4	2.663852357088975E-4	1.3361799179484337E-4	9.643021271865446E-4	2.2371279957607778E-4
33	q34	3.5737991240012296E-4	0.0020619264791933087	0.004753832066354411	0.0035601796554340067	0.48146862595095763	0.2810822546910637	0.001807620916295189	5.160735481836536E-4	0.06233872466904581	0.003077865784331365	0.1581083014763374	1.4547266460042502E-4	7.296862850985834E-5	5.266042599860166E-4	1.2216929730714E-4
34	q35	6.544235129247351E-4	0.5097055402245928	0.00870507651038541	0.0065192955617040275	0.37572128917564945	0.00877969992561297	0.0033100618950113077	9.450185995673856E-4	0.07801498368689848	0.005636096683122596	4.2049607026456193E-4	2.663852357088975E-4	1.3361799179484337E-4	9.643021271865446E-4	2.2371279957607778E-4
35	q36	6.083576043748198E-5	3.509958477673566E-4	0.024325061273475296	6.060392011901615E-4	0.028208558617230525	8.161682929155356E-4	3.0770613906915814E-4	8.784972421805111E-5	5.33529948869645E-4	5.239362902542395E-4	0.9440316954006864	2.47633956659691E-5	1.2421240952421905E-5	8.964233717198641E-5	2.079653009560177E-5
36	q37	0.0015515221119369177	0.3516572789753369	0.36334386486562303	0.01545609382681106	0.11968079476099147	0.02081511177659364	0.007847569839044744	0.0022404715363414625	0.09928327532729106	0.01336218588754272	9.969216235558467E-4	6.315521605401363E-4	3.16784566458797E-4	0.0022861893611237035	5.303833808085007E-4
37	q38	0.0010247438284435835	0.1190868398015507	0.4097418399515541	0.010208386099697157	0.07904634737138418	0.013747891291603417	0.28811942042765304	0.001479778703768017	0.06557426599115282	0.0088254092013431	6.58443262471755E-4	4.1712533380899007E-4	2.092287482900064E-4	0.0015099742507312375	3.5030573654798946E-4
38	q39	8.760277978739669E-4	0.00505429894146763	0.06002786150347676	0.34735208102155146	0.019199713022663257	0.10850278111185505	0.05280595905091681	0.0012650257002977962	0.34630795631300765	0.05591964780592602	5.628866310170103E-4	3.565899861716029E-4	1.7886440935663728E-4	0.0012908391160779786	2.9946758834044357E-4
39	q40	2.2447852314507933E-4	0.0012951433329717493	0.040173696475041105	0.02702803418165079	0.31481739319667573	0.15176241001931998	0.0011354081738141908	3.2415763704369757E-4	0.2374908125486719	0.0019332781214964512	1.4423738600014878E-4	9.137471854020085E-5	4.5833269849470405E-5	0.22345700507693741	7.673733884201787E-5
40	q41	4.859259701800238E-5	2.8035812592625854E-4	0.18579586927251876	4.840741443646281E-4	0.0010649935082377288	6.519148716365924E-4	0.0029291064673263945	7.017001540495729E-5	4.261573393021131E-4	4.1849439922091267E-4	3.1222894175517586E-5	1.9779775870976012E-5	0.7110913167643671	7.16018659851657E-5	0.09661634795864481
41	q42	5.222999563112666E-4	0.003013443320770533	0.785677903648527	0.005203095120834783	0.18449831848851125	0.0070071395617795846	0.0026417834154911055	7.542259156634956E-4	0.0045805734486007825	0.0044982079543642	3.356008376696253E-4	2.1260390897465388E-4	1.0664144838706649E-4	7.6961623314766E-4	1.785467409669537E-4
42	q43	6.315988913713429E-4	0.0036440505835975516	0.008401465663557964	0.8433506532553057	0.01384261719684228	0.043350933657918894	0.0031946153858626878	9.120587632075282E-4	0.04041657295502496	0.005439524018342141	4.0583024075366373E-4	2.5709439870138606E-4	1.289577373339186E-4	0.03580811698397113	2.159102682089612E-4
43	q44	4.564723846649095E-4	0.0026336468959321582	0.25814002285500043	0.28182220787265305	0.010004407177040174	0.03133080873735425	0.15354967233286737	6.59167779240276E-4	0.004003265288365226	0.2559993532235285	2.9330370951687274E-4	1.8580858019621508E-4	9.320099621136815E-5	6.72618392892175E-4	1.560437745370249E-4
44	q45	4.053806278983772E-4	0.0023388697064759428	0.385945415193371	0.115965734711736	0.031270115555762146	0.34122068956951845	0.06920683394058781	5.853888585942833E-4	0.048326141172916295	0.0034912627177608284	2.604749945961261E-4	1.650115131589865E-4	8.276925315570599E-5	5.973339803387849E-4	1.3857820412923382E-4
45	q46	2.526668211283946E-4	0.05726771544005683	0.01731343341161997	0.016469523752081428	0.28458733393999536	0.6172990772620164	0.001277984058080328	3.6486287662980095E-4	0.002215889391178419	0.002176044418288887	1.623496150006886E-4	1.0284885761714088E-4	5.158866172378162E-5	3.723080669804644E-4	8.637342760195433E-5
46	q47	4.146630575874713E-4	0.00239242528389677	0.7382537069269719	0.004130828091507662	0.054884199898514736	0.097155328001614	0.0020973579938394203	5.987931274387301E-4	0.0036365972632186805	0.09516344337853984	2.6643936648937757E-4	1.6878995658567458E-4	8.466450842929857E-5	6.110117692902378E-4	1.4175137607615036E-4
47	q48	5.378114406105908E-4	0.0031029378309503862	0.007153914317278253	0.005357618833309729	0.3681681568778168	0.007215240546630027	0.359101299301241	7.766252348814846E-4	0.24230398197542136	0.004631797630595446	3.4556765283292224E-4	2.189179094952091E-4	1.0980853108030601E-4	7.924726205027081E-4	1.838492973538317E-4
48	q49	5.542724577365516E-4	0.003197910732081081	0.12980253096821778	0.03612901514749305	0.5018664857155368	0.31351021499119347	0.00280349973002732	8.003957245485015E-4	0.004860972459445678	0.004773564975735323	3.561445848613719E-4	2.2561842046479524E-4	1.131694861924497E-4	8.167281576536842E-4	1.8947644881215958E-4
49	q50	4.2438054858874764E-4	0.0024484909756484125	0.8961624440648761	0.05109696826484943	0.03273572509566136	0.005693459659211139	0.002146508881671501	6.128256454579763E-4	0.0037218197119851444	0.003654895881709974	2.726832845304732E-4	1.727454931453333E-4	8.664859305833654E-5	6.25330627122176E-4	1.4507327248392947E-4
50	q51	8.356053658840797E-4	0.004821079110186172	0.14954373305568738	0.5158957190730369	0.29517097036422696	0.011210422950585525	0.004226476320385479	0.0012066537907992074	0.007328263589200673	0.0071964905570261	5.369134294639069E-4	3.4013590275178634E-4	1.7061109314889039E-4	0.0012312761016323396	2.856492959846013E-4
51	q52	5.542724577365516E-4	0.003197910732081081	0.007372877130640269	0.005521601688098678	0.012147870365226783	0.9562658976384755	0.00280349973002732	8.003957245485015E-4	0.004860972459445678	0.004773564975735323	3.561445848613719E-4	2.2561842046479524E-4	1.131694861924497E-4	8.167281576536842E-4	1.8947644881215958E-4
52	q53	0.15366386988290193	0.0022876593639817155	0.005274265863081074	0.638914735027011	0.1619574731249315	0.0053194789902777945	0.023900851155786055	5.7257157174076E-4	0.003477348211552951	0.003414820340907247	2.547718065786337E-4	1.6139853032331807E-4	8.095699239130385E-5	5.842551510085784E-4	1.3554398752621246E-4
53	q54	6.544235129247351E-4	0.2567406394679689	0.0448429194756174	0.0065192955617040275	0.37572128917564945	0.1894689147517729	0.03944790486024329	9.450185995673856E-4	0.07801498368689848	0.005636096683122596	4.2049607026456193E-4	2.663852357088975E-4	1.3361799179484337E-4	9.643021271865446E-4	2.2371279957607778E-4
54	q55	7.339989267829256E-4	0.004234854199468051	0.009763580754655742	0.007312017143586014	0.1376830990571016	0.8204886266658845	0.0037125528507756748	0.0010599292723642401	0.006437174567404447	0.006321424635505989	4.7162679548484233E-4	2.9877666871611146E-4	1.498654321541537E-4	0.0010815576037085624	2.5091542640725677E-4
55	q56	5.378114406105908E-4	0.032801359421627506	0.007153914317278253	0.005357618833309729	0.3384697352871397	0.42299314281610967	0.002720240213115619	0.17896715477894418	0.0047166092500043905	0.004631797630595446	3.4556765283292224E-4	2.189179094952091E-4	1.0980853108030601E-4	7.924726205027081E-4	1.838492973538317E-4
56	q57	4.682761308381748E-4	0.05441899041315948	0.006228962539434892	0.08224077723412156	0.5015768972405837	0.2648685649181212	0.0023685319161340086	6.762129487031755E-4	0.08168264576864061	0.004032938144302371	3.008881388386066E-4	1.906133337610139E-4	9.561104540455656E-5	6.900113766692706E-4	1.6007885128740796E-4
57	q58	0.0517546890963966	0.1578136173916333	0.31724997151140516	0.009170517264105605	0.02017571371483509	0.26652081306900094	0.004656174806948784	0.00132933218017322	0.10974157376178492	0.05876227440665519	5.915004827364808E-4	3.7471692759589466E-4	1.8795682584905673E-4	0.0013564577984659626	3.1469076241384225E-4
58	q59	2.6760165275085604E-4	0.0015439450135213953	0.5355387758787636	0.0026658184381036453	0.2127457544308716	0.19569371246291106	0.001353524157244835	3.8642948202506953E-4	0.0023468679454795053	0.046636264892301056	1.7194590529784088E-4	1.0892812977568823E-4	5.463800541296066E-5	3.943147486144245E-4	9.147885692634727E-5
59	q60	0.0011555191463925847	0.07047562765932165	0.5258408835065391	0.01151115553424131	0.02532526485663216	0.015502363780126161	0.32488852092659065	0.001668624467077805	0.010133909178735153	0.00995168648382124	7.424721920549712E-4	4.7035785557621634E-4	2.359300128619096E-4	0.0017026734963896401	3.9501090363936115E-4
60	q61	3.5046357211002393E-4	0.17619818726609585	0.024014738824145062	0.003491279828844703	0.08509266372433665	0.41111284649364227	0.0017726381963973769	5.060860246824425E-4	0.2933671758587895	0.0030183001333446507	2.2518835575532684E-4	1.4265734561809366E-4	7.15564734116978E-5	5.164129365962417E-4	1.198049662301531E-4
61	q62	7.650062100729024E-4	0.34236828816982684	0.09466467041628615	0.007620908313204019	0.01676647673692667	0.5171950728015773	0.0038693871100266516	0.0011047052604703598	0.006709108609969571	0.006588468901263261	4.915503473064206E-4	3.113982850009208E-4	1.561963949670638E-4	0.0011272472658986788	2.615151772032631E-4
62	q63	7.987488078603536E-4	0.004608432818986792	0.010624877235734643	0.052064661296854636	0.1057212318222016	0.8046529903300466	0.004040056538873688	0.0011534311724785522	0.007005031375507587	0.006879070537228115	5.132314597510659E-4	3.251333200165018E-4	1.6308584509416965E-4	0.0011769674519565131	2.7304998740936964E-4
63	q64	5.904145843264223E-4	0.13381928919619926	0.10566327670392633	0.005881645605858991	0.11074963018660267	0.007920960631326938	0.4268280818571162	8.525866699848932E-4	0.005177939105590424	0.005084832092168522	3.7936750075894416E-4	0.09804997078994682	1.2054886403990935E-4	0.09867962468110147	2.0183153105227897E-4
64	q65	0.1052636286772823	0.0021916840388428185	0.6133787927152019	0.02476097442105313	0.05027903095318721	0.005096308209828717	0.1907121407223494	5.485501883004115E-4	0.003331461271180816	0.0032715566637752393	2.440832366990474E-4	1.5462729651613124E-4	7.756056292747888E-5	5.597436004844979E-4	1.2985744237081458E-4
65	q66	7.650062100729024E-4	0.25787965430797677	0.05242035348536112	0.007620908313204019	0.059010793667851696	0.09475190349232707	0.0038693871100266516	0.0011047052604703598	0.5136409117810699	0.006588468901263261	4.915503473064206E-4	3.113982850009208E-4	1.561963949670638E-4	0.0011272472658986788	2.615151772032631E-4
66	q67	8.760277978739669E-4	0.00505429894146763	0.011652834678319967	0.008726893245453933	0.40619992762391766	0.011752727461541452	0.48818120047732794	0.0012650257002977962	0.007682768536910076	0.05591964780592602	5.628866310170103E-4	3.565899861716029E-4	1.7886440935663728E-4	0.0012908391160779786	2.9946758834044357E-4
67	q68	3.5737991240012296E-4	0.0020619264791933087	0.004753832066354411	0.0035601796554340067	0.14597645418603677	0.4389609237569088	0.13995145634890965	5.160735481836536E-4	0.2596870610013522	0.003077865784331365	2.2963241049229897E-4	1.4547266460042502E-4	7.296862850985834E-5	5.266042599860166E-4	1.2216929730714E-4
68	q69	9.205599081236104E-4	0.005311229826814348	0.01224519638176727	0.009170517264105605	0.223512230467927	0.012350167127636013	0.10632443318349474	0.00132933218017322	0.5672487364562419	0.007928145218382204	5.915004827364808E-4	3.7471692759589466E-4	1.8795682584905673E-4	0.05219058698673895	3.1469076241384225E-4
69	q70	0.3143950981379016	0.0016409389387360982	0.5848880005037106	0.002833290849333929	0.0376444862629761	0.050932267095514516	0.0014385554373321165	4.10705807899402E-4	0.0024943032051546184	0.002449451939571003	1.8274791452315328E-4	1.1577122767147617E-4	5.8070481676359536E-5	4.190864437869948E-4	9.722575421202426E-5
70	q71	8.760277978739669E-4	0.00505429894146763	0.011652834678319967	0.008726893245453933	0.309449873973604	0.350377915237639	0.004430932225760017	0.0012650257002977962	0.29793292948785083	0.007544620980769226	5.628866310170103E-4	3.565899861716029E-4	1.7886440935663728E-4	0.0012908391160779786	2.9946758834044357E-4
71	q72	0.0011555191463925847	0.006666842322391535	0.015370600811098234	0.3305550822188919	0.1529428355304924	0.462163861138637	0.005844594241940051	0.001668624467077805	0.010133909178735153	0.00995168648382124	7.424721920549712E-4	4.7035785557621634E-4	2.359300128619096E-4	0.0017026734963896401	3.9501090363936115E-4
72	q73	0.001086209441320423	0.006266955503925464	0.0744300923619	0.8505608928250047	0.02380621894244945	0.014572509640645848	0.005494027049315022	0.001568537964789713	0.009526062689476226	0.009354769974633493	6.979376390652904E-4	4.421451129746446E-4	2.21778590395064E-4	0.0016005446842125568	3.713175798921919E-4
73	q74	3.1400241452283665E-4	0.0018116572044776392	0.0041768289019001315	0.0031280577591326704	0.14559784331325723	0.3683419239926983	0.0015882183429022422	4.534343833505818E-4	0.2281671726514635	0.0027042854237851687	2.017604483224341E-4	1.2781571192636658E-4	6.411195688822809E-5	0.24321554667121345	1.0734082415927931E-4
74	q75	7.987488078603536E-4	0.004608432818986792	0.010624877235734643	0.007957048387103526	0.1057212318222016	0.8487606032397976	0.004040056538873688	0.0011534311724785522	0.007005031375507587	0.006879070537228115	5.132314597510659E-4	3.251333200165018E-4	1.6308584509416965E-4	0.0011769674519565131	2.7304998740936964E-4
75	q76	0.0011555191463925847	0.006666842322391535	0.015370600811098234	0.01151115553424131	0.1529428355304924	0.7812077878232875	0.005844594241940051	0.001668624467077805	0.010133909178735153	0.00995168648382124	7.424721920549712E-4	4.7035785557621634E-4	2.359300128619096E-4	0.0017026734963896401	3.9501090363936115E-4
76	q77	4.452490769994617E-4	0.2730264028150806	0.05509675159799418	0.004435522676382266	0.5014993547495922	0.005973430371932567	0.0022520615082703716	6.429607905196015E-4	0.15142711473785458	0.0038346220703849862	2.860922376252237E-4	1.8124009602832176E-4	9.090945900047139E-5	6.56080693310612E-4	1.5220711902457276E-4
77	q78	7.05407310124335E-4	0.004069893021109241	0.08728968424425665	0.00702719058111846	0.05441347361817433	0.4379490397970873	0.3931000686481917	0.0010186416214769524	0.006186425934293586	0.006075184834166319	4.5325541638552367E-4	2.871383574505853E-4	1.440276920292382E-4	0.0010394274598199945	2.4114146431577704E-4
78	q79	0.0011555191463925847	0.3257107690070421	0.015370600811098234	0.07531994087117143	0.3443691915412827	0.015502363780126161	0.005844594241940051	0.001668624467077805	0.2015602651895255	0.00995168648382124	7.424721920549712E-4	4.7035785557621634E-4	2.359300128619096E-4	0.0017026734963896401	3.9501090363936115E-4
79	q80	0.2550912058494885	0.1578136173916333	0.21558171313485922	0.009170517264105605	0.17267810127965405	0.012350167127636013	0.004656174806948784	0.00132933218017322	0.1605757029500579	0.007928145218382204	5.915004827364808E-4	3.7471692759589466E-4	1.8795682584905673E-4	0.0013564577984659626	3.1469076241384225E-4
80	q81	7.05407310124335E-4	0.04302310618710947	0.00938325791225618	0.00702719058111846	0.015460260452174095	0.554808679295088	0.12042757648619005	0.0010186416214769524	0.23990570493029498	0.006075184834166319	4.5325541638552367E-4	2.871383574505853E-4	1.440276920292382E-4	0.0010394274598199945	2.4114146431577704E-4
81	q82	0.001086209441320423	0.36615560964802846	0.014448650004549502	0.5506536810382522	0.02380621894244945	0.014572509640645848	0.005494027049315022	0.001568537964789713	0.009526062689476226	0.009354769974633493	6.979376390652904E-4	4.421451129746446E-4	2.21778590395064E-4	0.0016005446842125568	3.713175798921919E-4
82	q83	1.7988242542998472E-4	0.12023703548524904	0.06199237424904476	0.04152503314842691	0.2622073609397237	0.0024132899964252256	0.01084310796334109	2.5975875623249423E-4	0.49824087075227746	0.0015492028041397485	1.155824195021947E-4	7.322173080838811E-5	3.6727788611569245E-5	2.6505924995020604E-4	6.149229083721069E-5
83	q84	6.789596501412692E-4	0.003917301539216635	0.45894445472788975	0.006763721880896364	0.1273588630107381	0.046601625100657115	0.0034341652183901526	9.804499457418756E-4	0.005954479812850958	0.005847409447489381	4.362616243365948E-4	2.763727507763214E-4	1.3862769776739307E-4	0.3384352071854479	2.3210040766027097E-4
84	q85	7.650062100729024E-4	0.004413752722426638	0.13690898734721116	0.09210954217505406	0.01676647673692667	0.3904621220088022	0.0038693871100266516	0.0011047052604703598	0.2601750101955197	0.09107710276311332	4.915503473064206E-4	3.113982850009208E-4	1.561963949670638E-4	0.0011272472658986788	2.615151772032631E-4
85	q86	0.2217286659548465	0.00256889329771198	0.20261902951655889	0.004435522676382266	0.5014993547495922	0.03056047669169335	0.0022520615082703716	6.429607905196015E-4	0.0039048368192898994	0.02842166839014577	2.860922376252237E-4	1.8124009602832176E-4	9.090945900047139E-5	6.56080693310612E-4	1.5220711902457276E-4
86	q87	5.904145843264223E-4	0.0034064350649948326	0.007853636105523011	0.005881645605858991	0.6976074737770226	0.2361434553609347	0.002986305930701782	8.525866699848932E-4	0.03778115263839153	0.005084832092168522	3.7936750075894416E-4	2.403301915434893E-4	1.2054886403990935E-4	8.699840826981529E-4	2.0183153105227897E-4
87	q88	0.0014290833679560361	0.008245188761656575	0.019009524890355383	0.32989734313615776	0.34698188382714173	0.01917248217941301	0.08614351963690729	0.0020636641813421173	0.1703635542372856	0.012307705745543745	9.18249311703857E-4	5.817130685284781E-4	2.917854355206488E-4	0.0021057741728870427	4.885280476006123E-4
88	q89	2.2447852314507933E-4	0.0012951433329717493	0.5731974749695846	0.07661164148346879	0.1660665712912217	0.003011588113865996	0.14988623007926818	3.2415763704369757E-4	0.001968677865036395	0.0019332781214964512	1.4423738600014878E-4	9.137471854020085E-5	4.5833269849470405E-5	0.02512257586966543	7.673733884201787E-5
89	q90	9.698619982367753E-4	0.005595681418962295	0.17357091000932642	0.009661659301195665	0.0212562570307978	0.7092478430555759	0.00490554385712038	0.0014005267372670855	0.06206232902488822	0.008352749990475375	6.231792576260978E-4	3.947855049565116E-4	1.980231607867611E-4	0.001429105112371897	3.31544540412856E-4
