1862	q1862	0.9499598625804357
5665	q5665	0.9165520858735346
4796	q4796	0.9133474042215028
5485	q5485	0.89657905250593
1459	q1459	0.8531928331716034
3747	q3747	0.8495206090642115
549	q549	0.8432293069777413
1526	q1526	0.8304843069615272
4399	q4399	0.8235905562446605
950	q950	0.8235905562446605
4647	q4647	0.7984551077938735
4216	q4216	0.7907351362072279
2973	q2973	0.7864029624777997
2424	q2424	0.7783662424050691
2174	q2174	0.7783662424050691
1392	q1392	0.7783662424050691
1343	q1343	0.7729421341175713
897	q897	0.7692906443296103
900	q900	0.7615428687203709
4398	q4398	0.7596125133776833
2429	q2429	0.7590689830101361
134	q134	0.7582352953882532
5220	q5220	0.7491237808601953
4370	q4370	0.7491237808601953
3196	q3196	0.7491237808601953
1620	q1620	0.7481607827675538
1152	q1152	0.739579632681017
4378	q4378	0.7376779878292498
2243	q2243	0.7349273299579435
3290	q3290	0.7305956797864321
1171	q1171	0.7305956797864321
901	q901	0.725980609864764
4206	q4206	0.7224169319873881
3211	q3211	0.7192598373546387
2309	q2309	0.7125550510261821
815	q815	0.7125550510261821
1322	q1322	0.7121050044142058
707	q707	0.7113386383894874
1458	q1458	0.7097417573734176
734	q734	0.7097417573734176
1636	q1636	0.7088261717292109
994	q994	0.707548814280736
1875	q1875	0.7043676009181341
1274	q1274	0.7016238986509324
4479	q4479	0.6980947499371215
2168	q2168	0.6974359187990283
1387	q1387	0.6916859812609866
5036	q5036	0.6853884554876171
2114	q2114	0.6817395836305972
4759	q4759	0.681623677616055
1501	q1501	0.6773336250658302
759	q759	0.6759957197776253
5290	q5290	0.6749560253824087
1276	q1276	0.6624150906640359
4234	q4234	0.6601534323042082
792	q792	0.6600387913732423
5307	q5307	0.6590088832565347
2074	q2074	0.6587495808632634
1336	q1336	0.6587495808632634
1326	q1326	0.6565742864130483
4003	q4003	0.6527507586314324
1619	q1619	0.6488676054579545
739	q739	0.6432226771662208
1254	q1254	0.6407008563766357
1796	q1796	0.6388044625662406
811	q811	0.6388044625662406
633	q633	0.6388044625662406
1889	q1889	0.6349036125371883
5027	q5027	0.6295293705399596
4105	q4105	0.6295293705399596
5542	q5542	0.623311717459375
3192	q3192	0.623311717459375
5644	q5644	0.6219500126222556
5454	q5454	0.6182259625311495
46	q46	0.6182259625311495
902	q902	0.613878702474003
1291	q1291	0.6109301777277204
2856	q2856	0.6087370047367031
2237	q2237	0.6087370047367031
3649	q3649	0.6025603697964658
1966	q1966	0.6025603697964658
2109	q2109	0.6014862666456238
1806	q1806	0.6014862666456238
1077	q1077	0.6010470272537778
711	q711	0.6005549822069666
3675	q3675	0.6004798193347558
2988	q2988	0.5946257950908369
2543	q2543	0.5936966011740815
2116	q2116	0.5924922244350248
4550	q4550	0.5923789261775673
5172	q5172	0.5903647555644292
929	q929	0.5893568987969309
3958	q3958	0.5869034819400947
1601	q1601	0.5869034819400947
526	q526	0.5869034819400947
855	q855	0.5852505486470548
3828	q3828	0.5817251160140892
3485	q3485	0.5804029967230543
4570	q4570	0.5791434783839281
2974	q2974	0.5759850264815487
60	q60	0.5759850264815487
4053	q4053	0.5745933564214675
892	q892	0.5745933564214675
5412	q5412	0.5692253267444263
2561	q2561	0.5686064040154517
2220	q2220	0.5686064040154517
1022	q1022	0.5686064040154517
4955	q4955	0.5675039112100907
764	q764	0.5675039112100907
1194	q1194	0.5649877900585427
17	q17	0.5635090882870176
4190	q4190	0.5607259473968369
1006	q1006	0.5607259473968369
894	q894	0.5607259473968369
250	q250	0.5607259473968369
1545	q1545	0.5603219127946324
726	q726	0.5591168286324325
5049	q5049	0.5582715594579343
5180	q5180	0.5553520432028762
2832	q2832	0.5552928034962515
115	q115	0.5551849150272048
5134	q5134	0.5549267017241035
263	q263	0.5549267017241035
228	q228	0.5549267017241035
5332	q5332	0.5505705293775383
2473	q2473	0.5505705293775383
2954	q2954	0.5489589023827308
1474	q1474	0.5475632019650282
1465	q1465	0.5475632019650282
4310	q4310	0.5439269791559036
4749	q4749	0.5433251149830631
1872	q1872	0.5433251149830631
4786	q4786	0.5419406222033474
2026	q2026	0.5419406222033474
862	q862	0.5419406222033474
2050	q2050	0.5375068339626375
613	q613	0.5375068339626375
2677	q2677	0.5339208614882186
1579	q1579	0.5339208614882186
348	q348	0.5339208614882186
4258	q4258	0.5336755035827816
3492	q3492	0.5336755035827816
749	q749	0.5318993057331947
1640	q1640	0.5284758032942003
582	q582	0.5284758032942003
1103	q1103	0.5263601092552207
233	q233	0.5263601092552207
939	q939	0.5245370560907836
4116	q4116	0.5229498545877659
2304	q2304	0.5229498545877659
5615	q5615	0.5192200550389146
2127	q2127	0.5175840778036305
858	q858	0.5175840778036305
375	q375	0.5175840778036305
4798	q4798	0.5150573830169258
2838	q2838	0.5150573830169258
1238	q1238	0.5150573830169258
581	q581	0.5150573830169258
1059	q1059	0.5131655903968569
2888	q2888	0.5131592274854831
2956	q2956	0.5124665363411383
4218	q4218	0.5116961049608064
2107	q2107	0.5116961049608064
4761	q4761	0.5105217170659534
4347	q4347	0.5105217170659534
2002	q2002	0.5105217170659534
2238	q2238	0.5095616468266936
2169	q2169	0.5095616468266936
1909	q1909	0.5095616468266936
874	q874	0.5095616468266936
47	q47	0.5095616468266936
3577	q3577	0.5075067515821982
5141	q5141	0.5070049405684348
3846	q3846	0.5070049405684348
2802	q2802	0.5070049405684348
5301	q5301	0.5065660158193456
1201	q1201	0.5065660158193456
301	q301	0.5065660158193456
2867	q2867	0.505834805975707
2414	q2414	0.505527052008455
4671	q4671	0.5049996444414784
3150	q3150	0.5049996444414784
1187	q1187	0.5037479147509443
5568	q5568	0.49353449475883554
2088	q2088	0.49253772222883097
1488	q1488	0.49213346694030075
408	q408	0.491177591118677
345	q345	0.491177591118677
2357	q2357	0.4906069056792801
5216	q5216	0.4899572835491346
1917	q1917	0.4899572835491346
