5080	q5080	0.8580087917116215
4518	q4518	0.8436434040984175
698	q698	0.8100139628075121
1108	q1108	0.8059952993768548
3972	q3972	0.7923871311043204
3823	q3823	0.7914302299097847
3605	q3605	0.7525988957713227
5061	q5061	0.7444671878413511
3432	q3432	0.7404133407965652
2451	q2451	0.7357891196726755
4625	q4625	0.7232233805271484
2507	q2507	0.7216158304333152
2007	q2007	0.7210940444997677
4592	q4592	0.7142716084644746
3239	q3239	0.710061096940679
3598	q3598	0.7070917856691789
4561	q4561	0.6945107628884951
261	q261	0.6856034972131005
1389	q1389	0.6732897899738971
3214	q3214	0.6697510595337162
3193	q3193	0.6605640696020677
5509	q5509	0.6584042891866082
1683	q1683	0.6565950794081649
5582	q5582	0.6551654564593286
3022	q3022	0.6489301693233936
196	q196	0.6488268444420597
4118	q4118	0.6454728964918491
3403	q3403	0.6388415069765145
4368	q4368	0.6354286778894652
1712	q1712	0.6325687206071908
3385	q3385	0.631996245953085
2084	q2084	0.6306506866720154
3796	q3796	0.629783307612159
3928	q3928	0.6278205462592381
2342	q2342	0.6278205462592381
2343	q2343	0.6253512178051972
972	q972	0.625275111469019
3288	q3288	0.6252261141765182
1484	q1484	0.6252261141765182
2205	q2205	0.6226993912850023
4256	q4256	0.6185908496714979
1452	q1452	0.6148425091615832
3399	q3399	0.614535013566694
3184	q3184	0.6099179685152427
1431	q1431	0.6099179685152427
3787	q3787	0.6073521331831027
243	q243	0.6044494918636374
3920	q3920	0.6019039664635343
413	q413	0.5939233716539477
4557	q4557	0.5939233716539477
4465	q4465	0.5870018115545086
4634	q4634	0.5848998128305316
2172	q2172	0.5808259104158535
1905	q1905	0.5782838982048155
3346	q3346	0.5772611216017659
1129	q1129	0.5732992911644743
478	q478	0.5712757689637007
304	q304	0.5711917433691369
4348	q4348	0.5710255129115871
1990	q1990	0.570671034189142
3293	q3293	0.5674480596520973
3082	q3082	0.5627830434222136
3909	q3909	0.5625769395913853
589	q589	0.559161113947434
2097	q2097	0.5589969535149444
3053	q3053	0.5561916727218993
2178	q2178	0.5561916727218993
2259	q2259	0.556040690132114
5037	q5037	0.5539547674957229
2686	q2686	0.5525568639220458
2584	q2584	0.5513255729082296
4540	q4540	0.5506931225700475
3115	q3115	0.5506931225700475
5201	q5201	0.5496041991195748
288	q288	0.5496041991195748
3515	q3515	0.5493637269262308
2962	q2962	0.5493637269262308
1782	q1782	0.5462772145762759
