0	file:/Users/victoroliveira/Documents/workspace/kotlin-stackoverflow-data-analysis/mallet-2.0.8/sample-data/web/en/thylacine.txt	3.910975166233309E-73	1.7034275326415407E-5	4.098381636174095E-71	1.1374747261433327E-77	1.327347252545063E-33	2.1764174767292561E-88	2.831253336314866E-86	1.703554006396539E-5	1.7051790011906824E-5	1.704673693025612E-5	1.7037950022533616E-5	0.9998124943863117	1.7033844948279053E-5	4.788431431621104E-54	1.702826025817945E-5	1.7151984272970232E-5	1.7011144408455978E-5	5.421091576209337E-17	1.7040242496941265E-5	1.703384494827897E-5
1	file:/Users/victoroliveira/Documents/workspace/kotlin-stackoverflow-data-analysis/mallet-2.0.8/sample-data/web/en/elizabeth_needham.txt	9.516374628615496E-73	4.144862563504199E-5	9.972381148723505E-71	2.76775872115472E-77	3.22976576955559E-33	5.295764656253024E-88	6.889143058108201E-86	4.145170305584396E-5	4.149124321801152E-5	4.147894781444254E-5	4.1457567084021044E-5	4.147817637591697E-5	4.1447578418068364E-5	1.1651443808739764E-53	4.1433989479015156E-5	4.173504075785502E-5	0.9995436664044995	1.3190863184366788E-16	4.146314524403547E-5	4.144757841806817E-5
2	file:/Users/victoroliveira/Documents/workspace/kotlin-stackoverflow-data-analysis/mallet-2.0.8/sample-data/web/en/gunnhild.txt	6.305657431582673E-73	2.7464328009805877E-5	6.607812507920556E-71	1.8339482239799256E-77	2.1400793182132724E-33	3.5090335410085686E-88	4.564824086577198E-86	2.7466367143625985E-5	2.749256690216304E-5	2.7484419828732793E-5	2.7470252715001313E-5	2.7483908664843013E-5	2.7463634111998158E-5	7.720378411787756E-54	0.9996976557956591	2.76541099087081E-5	2.7427034077083037E-5	8.740415096457152E-17	2.747394886689972E-5	2.7463634111998026E-5
3	file:/Users/victoroliveira/Documents/workspace/kotlin-stackoverflow-data-analysis/mallet-2.0.8/sample-data/web/en/uranus.txt	4.8046877051115995E-73	2.0926845543010428E-5	5.034919175195332E-71	1.3974036140044435E-77	1.6306646689498507E-33	2.673759317603209E-88	3.478234332065491E-86	2.0928399290783892E-5	2.0948362579161942E-5	2.0942154797662922E-5	0.9997696363250853	2.0941765308877148E-5	2.0926316817449055E-5	5.882655002495962E-54	2.0919455947533517E-5	2.1071452630566625E-5	2.0898428886702522E-5	6.659886840852227E-17	2.093417629548041E-5	2.0926316817448953E-5
4	file:/Users/victoroliveira/Documents/workspace/kotlin-stackoverflow-data-analysis/mallet-2.0.8/sample-data/web/en/yard.txt	4.5450365937612066E-73	1.9795933601216605E-5	4.762826077862899E-71	1.3218862393798044E-77	1.5425415859277847E-33	2.529266143247558E-88	3.290266358851107E-86	1.9797403382588732E-5	1.9816287830814892E-5	1.9810415525306022E-5	1.9800204052349206E-5	1.9810047084963415E-5	1.9795433448621474E-5	5.564749239866683E-54	1.978894334838083E-5	1.993272594756638E-5	1.9769052615246514E-5	6.299978533418337E-17	0.9997820881197143	1.979543344862138E-5
5	file:/Users/victoroliveira/Documents/workspace/kotlin-stackoverflow-data-analysis/mallet-2.0.8/sample-data/web/en/zinta.txt	3.880896848380302E-73	1.690326903619725E-5	4.066862022702733E-71	1.1287266965833157E-77	1.3171389615520478E-33	2.1596792020372823E-88	2.8094788851479764E-86	1.6904524046971585E-5	1.6920649020685747E-5	0.9998139367590217	1.690691547115983E-5	1.691532019870447E-5	1.6902841967989966E-5	4.751604820227316E-54	1.6897300228325173E-5	1.702007271310496E-5	1.6880316012259913E-5	5.379399336139062E-17	1.6909190314728373E-5	1.6902841967989885E-5
6	file:/Users/victoroliveira/Documents/workspace/kotlin-stackoverflow-data-analysis/mallet-2.0.8/sample-data/web/en/equipartition_theorem.txt	5.310303836914096E-73	2.3129059577239628E-5	5.5647634675917195E-71	1.5444578771000599E-77	1.802265907736768E-33	2.95512949741722E-88	3.8442625729042455E-86	2.3130776831985288E-5	2.3152840935497908E-5	2.3145979884804038E-5	2.3134049062487325E-5	2.3145549408585713E-5	0.999745388678208	6.501709860926461E-54	2.3120892345647748E-5	2.328888423578667E-5	2.3097652524734715E-5	7.360732854034646E-17	2.3137161773544165E-5	2.312847521181359E-5
7	file:/Users/victoroliveira/Documents/workspace/kotlin-stackoverflow-data-analysis/mallet-2.0.8/sample-data/web/en/sunderland_echo.txt	5.2550033753167693E-73	0.9997480407288057	5.5068131133580164E-71	1.528374195987965E-77	1.7834974644085072E-33	2.924355359005205E-88	3.8042291772056536E-86	2.2889897463271637E-5	2.2911731795542073E-5	2.2904942194483115E-5	2.2893135617407657E-5	2.2904516201159616E-5	2.2887619811720645E-5	6.434002330901199E-54	2.2880115912034217E-5	2.3046358367610712E-5	2.2857118106053547E-5	7.284079627209255E-17	2.289621591330266E-5	2.2887619811720536E-5
8	file:/Users/victoroliveira/Documents/workspace/kotlin-stackoverflow-data-analysis/mallet-2.0.8/sample-data/web/en/thespis.txt	5.310303836914096E-73	2.3129059577239628E-5	5.5647634675917195E-71	1.5444578771000599E-77	1.802265907736768E-33	2.95512949741722E-88	3.8442625729042455E-86	2.3130776831985288E-5	2.3152840935497908E-5	2.3145979884804038E-5	2.3134049062487325E-5	2.3145549408585713E-5	2.31284752118137E-5	6.501709860926461E-54	2.3120892345647748E-5	2.328888423578667E-5	2.3097652524734715E-5	7.360732854034646E-17	2.3137161773544165E-5	0.999745388678208
9	file:/Users/victoroliveira/Documents/workspace/kotlin-stackoverflow-data-analysis/mallet-2.0.8/sample-data/web/en/hawes.txt	4.8046877051115995E-73	2.0926845543010428E-5	5.034919175195332E-71	1.3974036140044435E-77	1.6306646689498507E-33	2.673759317603209E-88	3.478234332065491E-86	2.0928399290783892E-5	2.0948362579161942E-5	2.0942154797662922E-5	2.0931359958599572E-5	2.0941765308877148E-5	2.0926316817449055E-5	5.882655002495962E-54	2.0919455947533517E-5	0.9997697764177573	2.0898428886702522E-5	6.659886840852227E-17	2.093417629548041E-5	2.0926316817448953E-5
